filename,class_label,confidence,bbox
@lobelia4cosmetics_13292.jpg,donut,0.390348881483078,"[404.6310729980469, 923.9744262695312, 492.1007995605469, 1016.3158569335938]"
@lobelia4cosmetics_13292.jpg,donut,0.3128088712692261,"[616.0308227539062, 964.3838500976562, 712.6167602539062, 1078.1728515625]"
@lobelia4cosmetics_13292.jpg,fork,0.25861459970474243,"[755.2906494140625, 796.0801391601562, 999.2449340820312, 1011.5206909179688]"
@lobelia4cosmetics_13593.jpg,cake,0.31674498319625854,"[214.05145263671875, 777.7368774414062, 343.3994445800781, 907.9940185546875]"
@lobelia4cosmetics_15109.jpg,book,0.5757170915603638,"[254.1815185546875, 912.3262939453125, 782.5294189453125, 1020.05419921875]"
@lobelia4cosmetics_15109.jpg,person,0.3303629457950592,"[591.4877319335938, 481.1165466308594, 765.7172241210938, 928.6648559570312]"
@lobelia4cosmetics_15121.jpg,orange,0.6510667204856873,"[139.89724731445312, 684.3833618164062, 274.71856689453125, 804.1173706054688]"
@lobelia4cosmetics_15121.jpg,apple,0.593479573726654,"[655.1359252929688, 846.80224609375, 794.0830688476562, 986.809326171875]"
@lobelia4cosmetics_15121.jpg,orange,0.5459616780281067,"[462.3945007324219, 858.9532470703125, 607.903564453125, 987.843994140625]"
@lobelia4cosmetics_15121.jpg,orange,0.508990466594696,"[862.9049072265625, 685.5618286132812, 956.835693359375, 800.8842163085938]"
@lobelia4cosmetics_15121.jpg,apple,0.44801515340805054,"[323.6792907714844, 675.132568359375, 388.0854797363281, 795.548828125]"
@lobelia4cosmetics_15121.jpg,apple,0.4011594355106354,"[274.8013916015625, 636.3404541015625, 382.2115478515625, 774.0345458984375]"
@lobelia4cosmetics_15121.jpg,orange,0.3888538181781769,"[386.9919738769531, 777.6622924804688, 456.4537048339844, 931.2410278320312]"
@lobelia4cosmetics_15121.jpg,apple,0.3604237139225006,"[994.9389038085938, 666.4991455078125, 1142.0799560546875, 800.434326171875]"
@lobelia4cosmetics_15121.jpg,orange,0.35295912623405457,"[322.4539489746094, 679.3948974609375, 387.9994812011719, 797.897216796875]"
@lobelia4cosmetics_15121.jpg,apple,0.3177037835121155,"[385.63836669921875, 756.3065795898438, 458.4951171875, 928.0188598632812]"
@lobelia4cosmetics_15121.jpg,orange,0.2964671552181244,"[68.9229965209961, 595.95849609375, 132.8521728515625, 758.495361328125]"
@lobelia4cosmetics_13236.jpg,bottle,0.7039796710014343,"[103.48158264160156, 86.27658081054688, 219.12559509277344, 282.19329833984375]"
@lobelia4cosmetics_13236.jpg,bottle,0.6429867744445801,"[236.60765075683594, 132.26878356933594, 274.6091003417969, 263.38653564453125]"
@lobelia4cosmetics_13236.jpg,bottle,0.5827041268348694,"[208.69232177734375, 117.73875427246094, 249.56918334960938, 273.389404296875]"
@lobelia4cosmetics_13236.jpg,bottle,0.5201702117919922,"[262.9370422363281, 143.52969360351562, 302.1852722167969, 257.1150817871094]"
@lobelia4cosmetics_13236.jpg,toilet,0.4739455580711365,"[22.772939682006836, 149.85140991210938, 57.97296905517578, 257.2084655761719]"
@lobelia4cosmetics_13236.jpg,toilet,0.35060256719589233,"[35.41151428222656, 143.1838836669922, 80.00347900390625, 262.056884765625]"
@lobelia4cosmetics_13236.jpg,suitcase,0.2742759585380554,"[73.6666488647461, 110.27613067626953, 107.55977630615234, 268.1214294433594]"
@lobelia4cosmetics_13544.jpg,bottle,0.4463478922843933,"[304.0826721191406, 130.75006103515625, 699.0043334960938, 883.926513671875]"
@lobelia4cosmetics_13975.jpg,person,0.8925107717514038,"[432.249755859375, 421.728515625, 764.4229736328125, 903.556396484375]"
@lobelia4cosmetics_14968.jpg,person,0.8619318008422852,"[649.8814086914062, 564.3292236328125, 956.7570190429688, 946.7940673828125]"
@lobelia4cosmetics_14798.jpg,bottle,0.6511077284812927,"[345.2419128417969, 63.2401008605957, 647.2596435546875, 926.1917114257812]"
@lobelia4cosmetics_13949.jpg,bottle,0.41045230627059937,"[143.24618530273438, 27.125091552734375, 406.1999206542969, 782.4176635742188]"
@lobelia4cosmetics_13785.jpg,clock,0.30229243636131287,"[274.69268798828125, 2.7355194091796875, 709.4801635742188, 1000.0]"
@lobelia4cosmetics_14001.jpg,bowl,0.40280240774154663,"[253.95458984375, 577.3956909179688, 773.6153564453125, 992.0396728515625]"
@lobelia4cosmetics_14001.jpg,banana,0.39498811960220337,"[411.2414855957031, 714.8622436523438, 610.66650390625, 812.7927856445312]"
@lobelia4cosmetics_14001.jpg,person,0.34736061096191406,"[299.2619323730469, 28.59320640563965, 712.929443359375, 520.6615600585938]"
@lobelia4cosmetics_14001.jpg,banana,0.29059505462646484,"[592.5950927734375, 791.9216918945312, 635.6781616210938, 824.54833984375]"
@lobelia4cosmetics_14773.jpg,orange,0.5362411141395569,"[344.34039306640625, 112.86304473876953, 384.46649169921875, 147.57437133789062]"
@lobelia4cosmetics_14773.jpg,orange,0.3508942127227783,"[206.48939514160156, 111.92366027832031, 259.6702575683594, 146.5347442626953]"
@lobelia4cosmetics_14773.jpg,apple,0.30767616629600525,"[159.52122497558594, 117.94882202148438, 206.6719970703125, 148.37281799316406]"
@lobelia4cosmetics_14773.jpg,apple,0.2706155478954315,"[304.47808837890625, 114.44276428222656, 349.1792297363281, 148.83132934570312]"
@lobelia4cosmetics_14983.jpg,bottle,0.4463478922843933,"[304.0826721191406, 130.75006103515625, 699.0043334960938, 883.926513671875]"
@lobelia4cosmetics_13746.jpg,bottle,0.2716655135154724,"[38.26451873779297, 297.7548522949219, 502.4421081542969, 1413.8565673828125]"
@lobelia4cosmetics_14029.jpg,bottle,0.4463478922843933,"[304.0826721191406, 130.75006103515625, 699.0043334960938, 883.926513671875]"
@lobelia4cosmetics_13020.jpg,bottle,0.7264540195465088,"[546.8556518554688, 313.1828308105469, 830.145751953125, 992.4580078125]"
@lobelia4cosmetics_14175.jpg,cup,0.6467691659927368,"[71.7776107788086, 245.87818908691406, 149.46827697753906, 308.4471740722656]"
@lobelia4cosmetics_13168.jpg,sports ball,0.2573455274105072,"[378.6437072753906, 270.2564697265625, 423.36724853515625, 294.266357421875]"
@lobelia4cosmetics_13140.jpg,bottle,0.3420504629611969,"[320.60760498046875, 225.68963623046875, 637.7700805664062, 1199.193115234375]"
@lobelia4cosmetics_13154.jpg,clock,0.30229243636131287,"[274.69268798828125, 2.7355194091796875, 709.4801635742188, 1000.0]"
@lobelia4cosmetics_12921.jpg,bottle,0.4215274751186371,"[565.431884765625, 156.8905029296875, 929.4454345703125, 1261.6090087890625]"
@lobelia4cosmetics_14388.jpg,bottle,0.4215274751186371,"[565.431884765625, 156.8905029296875, 929.4454345703125, 1261.6090087890625]"
@lobelia4cosmetics_14405.jpg,bowl,0.40280240774154663,"[253.95458984375, 577.3956909179688, 773.6153564453125, 992.0396728515625]"
@lobelia4cosmetics_14405.jpg,banana,0.39498811960220337,"[411.2414855957031, 714.8622436523438, 610.66650390625, 812.7927856445312]"
@lobelia4cosmetics_14405.jpg,person,0.34736061096191406,"[299.2619323730469, 28.59320640563965, 712.929443359375, 520.6615600585938]"
@lobelia4cosmetics_14405.jpg,banana,0.29059505462646484,"[592.5950927734375, 791.9216918945312, 635.6781616210938, 824.54833984375]"
@lobelia4cosmetics_13424.jpg,bowl,0.40280240774154663,"[253.95458984375, 577.3956909179688, 773.6153564453125, 992.0396728515625]"
@lobelia4cosmetics_13424.jpg,banana,0.39498811960220337,"[411.2414855957031, 714.8622436523438, 610.66650390625, 812.7927856445312]"
@lobelia4cosmetics_13424.jpg,person,0.34736061096191406,"[299.2619323730469, 28.59320640563965, 712.929443359375, 520.6615600585938]"
@lobelia4cosmetics_13424.jpg,banana,0.29059505462646484,"[592.5950927734375, 791.9216918945312, 635.6781616210938, 824.54833984375]"
@lobelia4cosmetics_15055.jpg,orange,0.5362411141395569,"[344.34039306640625, 112.86304473876953, 384.46649169921875, 147.57437133789062]"
@lobelia4cosmetics_15055.jpg,orange,0.3508942127227783,"[206.48939514160156, 111.92366027832031, 259.6702575683594, 146.5347442626953]"
@lobelia4cosmetics_15055.jpg,apple,0.30767616629600525,"[159.52122497558594, 117.94882202148438, 206.6719970703125, 148.37281799316406]"
@lobelia4cosmetics_15055.jpg,apple,0.2706155478954315,"[304.47808837890625, 114.44276428222656, 349.1792297363281, 148.83132934570312]"
@lobelia4cosmetics_13357.jpg,bottle,0.4463478922843933,"[304.0826721191406, 130.75006103515625, 699.0043334960938, 883.926513671875]"
@lobelia4cosmetics_15040.jpg,book,0.34999772906303406,"[135.73089599609375, 174.4535675048828, 377.1490173339844, 583.3983154296875]"
@lobelia4cosmetics_13431.jpg,bottle,0.7039796710014343,"[103.48158264160156, 86.27658081054688, 219.12559509277344, 282.19329833984375]"
@lobelia4cosmetics_13431.jpg,bottle,0.6429867744445801,"[236.60765075683594, 132.26878356933594, 274.6091003417969, 263.38653564453125]"
@lobelia4cosmetics_13431.jpg,bottle,0.5827041268348694,"[208.69232177734375, 117.73875427246094, 249.56918334960938, 273.389404296875]"
@lobelia4cosmetics_13431.jpg,bottle,0.5201702117919922,"[262.9370422363281, 143.52969360351562, 302.1852722167969, 257.1150817871094]"
@lobelia4cosmetics_13431.jpg,toilet,0.4739455580711365,"[22.772939682006836, 149.85140991210938, 57.97296905517578, 257.2084655761719]"
@lobelia4cosmetics_13431.jpg,toilet,0.35060256719589233,"[35.41151428222656, 143.1838836669922, 80.00347900390625, 262.056884765625]"
@lobelia4cosmetics_13431.jpg,suitcase,0.2742759585380554,"[73.6666488647461, 110.27613067626953, 107.55977630615234, 268.1214294433594]"
@lobelia4cosmetics_13425.jpg,knife,0.4199000298976898,"[530.6640625, 818.4530639648438, 946.6966552734375, 1087.866943359375]"
@lobelia4cosmetics_14404.jpg,banana,0.32150697708129883,"[833.8380737304688, 428.3164978027344, 923.3379516601562, 526.94189453125]"
@lobelia4cosmetics_14404.jpg,donut,0.2686566114425659,"[504.53411865234375, 675.7697143554688, 586.3819580078125, 745.4719848632812]"
@lobelia4cosmetics_14376.jpg,book,0.29969483613967896,"[351.40484619140625, 40.73541259765625, 716.0338745117188, 1224.91357421875]"
@lobelia4cosmetics_14410.jpg,bottle,0.2784966826438904,"[209.22946166992188, 134.75340270996094, 474.57672119140625, 593.3382568359375]"
@lobelia4cosmetics_12934.jpg,bottle,0.38727235794067383,"[374.2535095214844, 34.75919723510742, 828.7389526367188, 1145.67919921875]"
@lobelia4cosmetics_14389.jpg,orange,0.5362411141395569,"[344.34039306640625, 112.86304473876953, 384.46649169921875, 147.57437133789062]"
@lobelia4cosmetics_14389.jpg,orange,0.3508942127227783,"[206.48939514160156, 111.92366027832031, 259.6702575683594, 146.5347442626953]"
@lobelia4cosmetics_14389.jpg,apple,0.30767616629600525,"[159.52122497558594, 117.94882202148438, 206.6719970703125, 148.37281799316406]"
@lobelia4cosmetics_14389.jpg,apple,0.2706155478954315,"[304.47808837890625, 114.44276428222656, 349.1792297363281, 148.83132934570312]"
@lobelia4cosmetics_12920.jpg,person,0.8925107717514038,"[432.249755859375, 421.728515625, 764.4229736328125, 903.556396484375]"
@lobelia4cosmetics_15097.jpg,bottle,0.4215274751186371,"[565.431884765625, 156.8905029296875, 929.4454345703125, 1261.6090087890625]"
@lobelia4cosmetics_13633.jpg,bottle,0.27121222019195557,"[612.931640625, 298.6217041015625, 928.42041015625, 1161.22021484375]"
@lobelia4cosmetics_13141.jpg,cake,0.31674498319625854,"[214.05145263671875, 777.7368774414062, 343.3994445800781, 907.9940185546875]"
@lobelia4cosmetics_13627.jpg,vase,0.7715074419975281,"[77.91109466552734, 751.9901733398438, 216.0592041015625, 1166.207763671875]"
@lobelia4cosmetics_13627.jpg,bottle,0.3623773753643036,"[679.98046875, 412.35675048828125, 929.35546875, 995.2262573242188]"
@lobelia4cosmetics_14148.jpg,bottle,0.38727235794067383,"[374.2535095214844, 34.75919723510742, 828.7389526367188, 1145.67919921875]"
@lobelia4cosmetics_13169.jpg,bottle,0.7247093915939331,"[40.978092193603516, 802.2637329101562, 292.06292724609375, 1444.64501953125]"
@lobelia4cosmetics_13169.jpg,frisbee,0.607478141784668,"[1035.7698974609375, 356.56781005859375, 1312.7760009765625, 622.459716796875]"
@lobelia4cosmetics_13169.jpg,clock,0.4974733591079712,"[1037.4569091796875, 355.44671630859375, 1310.3961181640625, 619.2855834960938]"
@lobelia4cosmetics_13182.jpg,vase,0.7715074419975281,"[77.91109466552734, 751.9901733398438, 216.0592041015625, 1166.207763671875]"
@lobelia4cosmetics_13182.jpg,bottle,0.3623773753643036,"[679.98046875, 412.35675048828125, 929.35546875, 995.2262573242188]"
@lobelia4cosmetics_14835.jpg,vase,0.7715074419975281,"[77.91109466552734, 751.9901733398438, 216.0592041015625, 1166.207763671875]"
@lobelia4cosmetics_14835.jpg,bottle,0.3623773753643036,"[679.98046875, 412.35675048828125, 929.35546875, 995.2262573242188]"
@lobelia4cosmetics_13009.jpg,cup,0.6467691659927368,"[71.7776107788086, 245.87818908691406, 149.46827697753906, 308.4471740722656]"
@lobelia4cosmetics_14000.jpg,banana,0.32150697708129883,"[833.8380737304688, 428.3164978027344, 923.3379516601562, 526.94189453125]"
@lobelia4cosmetics_14000.jpg,donut,0.2686566114425659,"[504.53411865234375, 675.7697143554688, 586.3819580078125, 745.4719848632812]"
@lobelia4cosmetics_13790.jpg,bottle,0.2784966826438904,"[209.22946166992188, 134.75340270996094, 474.57672119140625, 593.3382568359375]"
@lobelia4cosmetics_13948.jpg,bowl,0.7582133412361145,"[140.74212646484375, 185.9703369140625, 275.1917419433594, 299.84765625]"
@lobelia4cosmetics_13960.jpg,orange,0.3776915967464447,"[708.81640625, 438.49896240234375, 836.3057861328125, 518.2467041015625]"
@lobelia4cosmetics_13960.jpg,orange,0.37717509269714355,"[288.88043212890625, 315.7072448730469, 462.0196838378906, 399.25372314453125]"
@lobelia4cosmetics_13960.jpg,orange,0.3382394313812256,"[163.5171661376953, 337.1051330566406, 335.8289794921875, 406.6592102050781]"
@lobelia4cosmetics_13960.jpg,orange,0.2558870017528534,"[806.214599609375, 404.1974792480469, 983.961181640625, 505.0699768066406]"
@lobelia4cosmetics_13974.jpg,book,0.5757170915603638,"[254.1815185546875, 912.3262939453125, 782.5294189453125, 1020.05419921875]"
@lobelia4cosmetics_13974.jpg,person,0.3303629457950592,"[591.4877319335938, 481.1165466308594, 765.7172241210938, 928.6648559570312]"
@lobelia4cosmetics_13545.jpg,bottle,0.2784966826438904,"[209.22946166992188, 134.75340270996094, 474.57672119140625, 593.3382568359375]"
@lobelia4cosmetics_13237.jpg,bottle,0.41045230627059937,"[143.24618530273438, 27.125091552734375, 406.1999206542969, 782.4176635742188]"
@lobelia4cosmetics_15108.jpg,bottle,0.33295828104019165,"[320.58154296875, 224.79537963867188, 637.5279541015625, 1200.78125]"
@lobelia4cosmetics_13586.jpg,bottle,0.2925758957862854,"[349.46258544921875, 84.01480102539062, 677.1919555664062, 931.66650390625]"
@lobelia4cosmetics_13592.jpg,cup,0.6467691659927368,"[71.7776107788086, 245.87818908691406, 149.46827697753906, 308.4471740722656]"
@CheMed123_22.jpg,cell phone,0.6990474462509155,"[137.83924865722656, 143.14845275878906, 588.1396484375, 631.1683349609375]"
@CheMed123_22.jpg,cell phone,0.362618625164032,"[268.35626220703125, 78.36897277832031, 814.0159912109375, 418.9831848144531]"
@CheMed123_20.jpg,person,0.9118925929069519,"[48.4599609375, 387.6860656738281, 570.671875, 861.4871826171875]"
@CheMed123_20.jpg,person,0.8446467518806458,"[676.221923828125, 432.53875732421875, 1181.53857421875, 883.7080688476562]"
@CheMed123_20.jpg,person,0.40005695819854736,"[1177.5496826171875, 79.02499389648438, 1280.0, 852.001708984375]"
@CheMed123_20.jpg,chair,0.36765584349632263,"[666.5369262695312, 701.0232543945312, 710.9965209960938, 839.2009887695312]"
@CheMed123_20.jpg,book,0.27112165093421936,"[730.939453125, 750.10693359375, 975.8687744140625, 951.0858154296875]"
@lobelia4cosmetics_13584.jpg,person,0.8925107717514038,"[432.249755859375, 421.728515625, 764.4229736328125, 903.556396484375]"
@lobelia4cosmetics_14599.jpg,bottle,0.4215274751186371,"[565.431884765625, 156.8905029296875, 929.4454345703125, 1261.6090087890625]"
@lobelia4cosmetics_14214.jpg,person,0.5310538411140442,"[549.8878173828125, 471.870361328125, 792.1337280273438, 863.4865112304688]"
@lobelia4cosmetics_13976.jpg,person,0.5267945528030396,"[71.35139465332031, 271.4678955078125, 201.00405883789062, 451.91607666015625]"
@lobelia4cosmetics_13976.jpg,person,0.2715548574924469,"[70.58291625976562, 270.8188781738281, 133.5166473388672, 421.8798828125]"
@lobelia4cosmetics_14943.jpg,book,0.5757170915603638,"[254.1815185546875, 912.3262939453125, 782.5294189453125, 1020.05419921875]"
@lobelia4cosmetics_14943.jpg,person,0.3303629457950592,"[591.4877319335938, 481.1165466308594, 765.7172241210938, 928.6648559570312]"
@lobelia4cosmetics_14002.jpg,knife,0.4199000298976898,"[530.6640625, 818.4530639648438, 946.6966552734375, 1087.866943359375]"
@lobelia4cosmetics_14994.jpg,vase,0.29241010546684265,"[168.96414184570312, 53.65872573852539, 333.2687072753906, 490.4126892089844]"
@lobelia4cosmetics_13037.jpg,person,0.5267945528030396,"[71.35139465332031, 271.4678955078125, 201.00405883789062, 451.91607666015625]"
@lobelia4cosmetics_13037.jpg,person,0.2715548574924469,"[70.58291625976562, 270.8188781738281, 133.5166473388672, 421.8798828125]"
@lobelia4cosmetics_14604.jpg,book,0.4065698981285095,"[675.3757934570312, 31.380950927734375, 1232.2529296875, 1813.5947265625]"
@lobelia4cosmetics_13619.jpg,person,0.8925107717514038,"[432.249755859375, 421.728515625, 764.4229736328125, 903.556396484375]"
@lobelia4cosmetics_14610.jpg,vase,0.7715074419975281,"[77.91109466552734, 751.9901733398438, 216.0592041015625, 1166.207763671875]"
@lobelia4cosmetics_14610.jpg,bottle,0.3623773753643036,"[679.98046875, 412.35675048828125, 929.35546875, 995.2262573242188]"
@lobelia4cosmetics_14638.jpg,frisbee,0.4878710210323334,"[857.53271484375, 487.2852783203125, 976.520751953125, 544.933837890625]"
@lobelia4cosmetics_13625.jpg,bottle,0.7039796710014343,"[103.48158264160156, 86.27658081054688, 219.12559509277344, 282.19329833984375]"
@lobelia4cosmetics_13625.jpg,bottle,0.6429867744445801,"[236.60765075683594, 132.26878356933594, 274.6091003417969, 263.38653564453125]"
@lobelia4cosmetics_13625.jpg,bottle,0.5827041268348694,"[208.69232177734375, 117.73875427246094, 249.56918334960938, 273.389404296875]"
@lobelia4cosmetics_13625.jpg,bottle,0.5201702117919922,"[262.9370422363281, 143.52969360351562, 302.1852722167969, 257.1150817871094]"
@lobelia4cosmetics_13625.jpg,toilet,0.4739455580711365,"[22.772939682006836, 149.85140991210938, 57.97296905517578, 257.2084655761719]"
@lobelia4cosmetics_13625.jpg,toilet,0.35060256719589233,"[35.41151428222656, 143.1838836669922, 80.00347900390625, 262.056884765625]"
@lobelia4cosmetics_13625.jpg,suitcase,0.2742759585380554,"[73.6666488647461, 110.27613067626953, 107.55977630615234, 268.1214294433594]"
@lobelia4cosmetics_12922.jpg,bottle,0.434455543756485,"[160.30099487304688, 0.0, 351.0075988769531, 496.128173828125]"
@lobelia4cosmetics_14406.jpg,knife,0.4199000298976898,"[530.6640625, 818.4530639648438, 946.6966552734375, 1087.866943359375]"
@CheMed123_2.jpg,sports ball,0.7105040550231934,"[694.0126342773438, 609.4072875976562, 734.4292602539062, 653.7120361328125]"
@CheMed123_2.jpg,sports ball,0.6207108497619629,"[766.9880981445312, 611.424560546875, 825.2113647460938, 649.6998291015625]"
@CheMed123_2.jpg,sports ball,0.5860218405723572,"[643.5259399414062, 652.7177734375, 689.1270141601562, 695.86865234375]"
@CheMed123_2.jpg,sports ball,0.5472891926765442,"[209.13694763183594, 650.62451171875, 251.0188751220703, 694.556396484375]"
@CheMed123_2.jpg,sports ball,0.4907846450805664,"[743.8048095703125, 591.90478515625, 813.7067260742188, 647.60400390625]"
@CheMed123_2.jpg,sports ball,0.41699525713920593,"[329.06964111328125, 689.7294921875, 386.5746765136719, 737.5806274414062]"
@CheMed123_2.jpg,sports ball,0.3984792232513428,"[703.6019287109375, 579.642822265625, 746.0535278320312, 615.8255004882812]"
@CheMed123_2.jpg,sports ball,0.37645256519317627,"[619.4334716796875, 621.36865234375, 667.976318359375, 665.66552734375]"
@CheMed123_2.jpg,sports ball,0.32782402634620667,"[147.37039184570312, 615.53125, 188.88888549804688, 655.9627075195312]"
@CheMed123_2.jpg,sports ball,0.26782429218292236,"[85.71035766601562, 585.987060546875, 376.057373046875, 688.4763793945312]"
@CheMed123_2.jpg,sports ball,0.2602986693382263,"[148.87417602539062, 595.5419921875, 206.2248077392578, 642.1906127929688]"
@lobelia4cosmetics_14412.jpg,bottle,0.38727235794067383,"[374.2535095214844, 34.75919723510742, 828.7389526367188, 1145.67919921875]"
@lobelia4cosmetics_14374.jpg,bottle,0.35524314641952515,"[579.517333984375, 252.3522186279297, 653.3887329101562, 686.3317260742188]"
@lobelia4cosmetics_14374.jpg,bottle,0.29585087299346924,"[144.11802673339844, 110.10608673095703, 334.8732604980469, 779.4041137695312]"
@lobelia4cosmetics_13433.jpg,bowl,0.7582133412361145,"[140.74212646484375, 185.9703369140625, 275.1917419433594, 299.84765625]"
@lobelia4cosmetics_13427.jpg,person,0.5710251331329346,"[114.70333862304688, 82.6961898803711, 168.25625610351562, 145.86692810058594]"
@lobelia4cosmetics_13427.jpg,banana,0.2561320960521698,"[215.512939453125, 208.82997131347656, 351.7248229980469, 379.5661315917969]"
@lobelia4cosmetics_15057.jpg,bottle,0.6511077284812927,"[345.2419128417969, 63.2401008605957, 647.2596435546875, 926.1917114257812]"
@lobelia4cosmetics_13426.jpg,bottle,0.434455543756485,"[160.30099487304688, 0.0, 351.0075988769531, 496.128173828125]"
@lobelia4cosmetics_13432.jpg,bottle,0.41045230627059937,"[143.24618530273438, 27.125091552734375, 406.1999206542969, 782.4176635742188]"
@lobelia4cosmetics_14375.jpg,bottle,0.3702652156352997,"[430.3008728027344, 218.47720336914062, 639.2965087890625, 781.6605834960938]"
@lobelia4cosmetics_13383.jpg,orange,0.3776915967464447,"[708.81640625, 438.49896240234375, 836.3057861328125, 518.2467041015625]"
@lobelia4cosmetics_13383.jpg,orange,0.37717509269714355,"[288.88043212890625, 315.7072448730469, 462.0196838378906, 399.25372314453125]"
@lobelia4cosmetics_13383.jpg,orange,0.3382394313812256,"[163.5171661376953, 337.1051330566406, 335.8289794921875, 406.6592102050781]"
@lobelia4cosmetics_13383.jpg,orange,0.2558870017528534,"[806.214599609375, 404.1974792480469, 983.961181640625, 505.0699768066406]"
@lobelia4cosmetics_12923.jpg,knife,0.4199000298976898,"[530.6640625, 818.4530639648438, 946.6966552734375, 1087.866943359375]"
@lobelia4cosmetics_15080.jpg,person,0.8123046159744263,"[432.0409240722656, 91.65587615966797, 600.2118530273438, 359.85577392578125]"
@lobelia4cosmetics_13397.jpg,cell phone,0.2977391183376312,"[148.48670959472656, 75.07361602783203, 298.92144775390625, 407.2644958496094]"
@lobelia4cosmetics_13142.jpg,bottle,0.38727235794067383,"[374.2535095214844, 34.75919723510742, 828.7389526367188, 1145.67919921875]"
@lobelia4cosmetics_13156.jpg,bowl,0.7577474117279053,"[209.42308044433594, 771.2479858398438, 643.9069213867188, 1041.5338134765625]"
@lobelia4cosmetics_13156.jpg,banana,0.3263435959815979,"[285.33917236328125, 1042.329833984375, 391.35614013671875, 1141.184326171875]"
@lobelia4cosmetics_13618.jpg,bottle,0.33295828104019165,"[320.58154296875, 224.79537963867188, 637.5279541015625, 1200.78125]"
@lobelia4cosmetics_14822.jpg,cup,0.6467691659927368,"[71.7776107788086, 245.87818908691406, 149.46827697753906, 308.4471740722656]"
@lobelia4cosmetics_13803.jpg,cake,0.31674498319625854,"[214.05145263671875, 777.7368774414062, 343.3994445800781, 907.9940185546875]"
@lobelia4cosmetics_13817.jpg,book,0.5757170915603638,"[254.1815185546875, 912.3262939453125, 782.5294189453125, 1020.05419921875]"
@lobelia4cosmetics_13817.jpg,person,0.3303629457950592,"[591.4877319335938, 481.1165466308594, 765.7172241210938, 928.6648559570312]"
@lobelia4cosmetics_13750.jpg,bottle,0.2784966826438904,"[209.22946166992188, 134.75340270996094, 474.57672119140625, 593.3382568359375]"
@lobelia4cosmetics_14003.jpg,bottle,0.434455543756485,"[160.30099487304688, 0.0, 351.0075988769531, 496.128173828125]"
@lobelia4cosmetics_14765.jpg,bottle,0.6511077284812927,"[345.2419128417969, 63.2401008605957, 647.2596435546875, 926.1917114257812]"
@lobelia4cosmetics_14942.jpg,person,0.8619318008422852,"[649.8814086914062, 564.3292236328125, 956.7570190429688, 946.7940673828125]"
@lobelia4cosmetics_13234.jpg,bottle,0.38727235794067383,"[374.2535095214844, 34.75919723510742, 828.7389526367188, 1145.67919921875]"
@lobelia4cosmetics_14229.jpg,person,0.8925107717514038,"[432.249755859375, 421.728515625, 764.4229736328125, 903.556396484375]"
@lobelia4cosmetics_15137.jpg,frisbee,0.4878710210323334,"[857.53271484375, 487.2852783203125, 976.520751953125, 544.933837890625]"
@lobelia4cosmetics_13220.jpg,vase,0.7715074419975281,"[77.91109466552734, 751.9901733398438, 216.0592041015625, 1166.207763671875]"
@lobelia4cosmetics_13220.jpg,bottle,0.3623773753643036,"[679.98046875, 412.35675048828125, 929.35546875, 995.2262573242188]"
@lobelia4cosmetics_13581.jpg,bottle,0.33295828104019165,"[320.58154296875, 224.79537963867188, 637.5279541015625, 1200.78125]"
@CheMed123_19.jpg,person,0.9118925929069519,"[48.4599609375, 387.6860656738281, 570.671875, 861.4871826171875]"
@CheMed123_19.jpg,person,0.8446467518806458,"[676.221923828125, 432.53875732421875, 1181.53857421875, 883.7080688476562]"
@CheMed123_19.jpg,person,0.40005695819854736,"[1177.5496826171875, 79.02499389648438, 1280.0, 852.001708984375]"
@CheMed123_19.jpg,chair,0.36765584349632263,"[666.5369262695312, 701.0232543945312, 710.9965209960938, 839.2009887695312]"
@CheMed123_19.jpg,book,0.27112165093421936,"[730.939453125, 750.10693359375, 975.8687744140625, 951.0858154296875]"
@CheMed123_31.jpg,bottle,0.6654583811759949,"[575.3919677734375, 379.6519775390625, 607.5728759765625, 462.765869140625]"
@CheMed123_31.jpg,bottle,0.4414120018482208,"[505.94775390625, 451.1014404296875, 543.06298828125, 547.977294921875]"
@CheMed123_31.jpg,bottle,0.4409804344177246,"[610.1823120117188, 513.1444702148438, 638.6965942382812, 603.3735961914062]"
@CheMed123_31.jpg,bottle,0.3728611469268799,"[601.9150390625, 391.86273193359375, 631.9617919921875, 452.1761474609375]"
@CheMed123_31.jpg,bottle,0.35614538192749023,"[547.596923828125, 389.6681823730469, 579.0928955078125, 457.9732360839844]"
@CheMed123_31.jpg,bottle,0.3529850244522095,"[398.0499267578125, 505.6061706542969, 442.20904541015625, 612.5101318359375]"
@CheMed123_31.jpg,refrigerator,0.3015391528606415,"[294.9923095703125, 47.041107177734375, 743.7978515625, 892.1478271484375]"
@CheMed123_31.jpg,bottle,0.280549019575119,"[434.28924560546875, 537.0014038085938, 482.31402587890625, 625.8384399414062]"
@CheMed123_31.jpg,bottle,0.27742964029312134,"[400.9346008300781, 287.16436767578125, 442.9114074707031, 370.23187255859375]"
@CheMed123_31.jpg,bottle,0.2615792453289032,"[503.83544921875, 588.662353515625, 536.2454833984375, 673.2410888671875]"
@CheMed123_25.jpg,cell phone,0.5448601841926575,"[478.6266784667969, 147.82826232910156, 779.06689453125, 624.7980346679688]"
@CheMed123_25.jpg,person,0.5372336506843567,"[304.8299865722656, 505.348388671875, 845.1173095703125, 782.6921997070312]"
